Cod_Loc,IdProvincia,IdDepartamento,Categoría,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,Teléfono,Mail,Web,Información adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,año_act
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Croquis S.R.L.,Viamonte 947,Piso 1 Depto. A,,11,1528357574,,www.editorialcroquis.com,,-34.60015200,-58.38038200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial De La Palabra De Dios,24 De Noviembre 1212,,1224,11,49318388,,,,-34.62619500,-58.41025200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Del Arbol,Pje. Carlos Morel 4175,,1407,11,46715537,,,,-34.65047680,-58.47291050,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Dorothea,Dr. Pedro Rivera 3954,1º E,1430,11,45434472,,,,-34.56564710,-58.47653460,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial El Abuelo Pablo,La Pampa 2020,1? P A,1429,11,4785692,,,,-34.56289360,-58.45077540,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial El Ateneo?,Patagones 2463,,,11,49438200,editorial@elateneo.com,www.elateneo.com,,-34.63662400,-58.39648300,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Entropia,Cespedes 3800,,1427,11,45531078,,,,-34.58209050,-58.45655170,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Estudio,Humahuaca 4151,,1192,11,48622014,,,,-34.60164700,-58.42316300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Ferias Y Congresos,Av. Córdoba 3580,,1188,11,48635952,,,,-34.59801790,-58.41701720,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Jus Baires,Av. Julio A. Roca 546,1º Of 1,1067,11,52966724,,,,-34.60988150,-58.37418600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Letranomada,Vicente Lopez 1762,2? 28,1018,,,letranomada@letranomada.com,www.letranomada.com,,-34.59137143,-58.39046717,localización precisa,SInCA,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Logos,Condarco 1440,,1416,11,45848582,,,,-34.58157700,-58.47385830,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Los Andes,Neuquen 1704 /Concordia 4833,,,11,1550190366,,,,-34.61593170,-58.45752190,localización precisa,SInCA,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Océano Argentina SA,Carlos Pellegrini 855,12/13º,1009,11,40219200,,www.oceano.com.ar,,-34.59839000,-58.38127900,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Punto De Encuentro,Av. De Mayo 1110,,1085,11,43041637,,,,-34.60927900,-58.38223010,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Quadrata,Av. Corrientes 1471,,1042,11,43712332,,,,-34.60405500,-58.38749500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Reconquista,Venezuela 1318,,1095,11,47921556,,,,-34.61453150,-58.38484020,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Saban,Pasaje King 350,Dto 7,1199,11,49583270,,,,-34.60788440,-58.42710530,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Santa Maria,Av. Rivadavia 8517,,1407,11,46710110,info@editorialsantamaria.com,,,-34.63938400,-58.47681700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Tirnan,Av. Rivadavia 3580,14 B,1204,11,1567373424,,,,-34.61104700,-58.41686900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Editorial Universitaria Rioplatense / Las Cuarenta /,Av. Dr. Honorio Pueyrredón 1080,Piso 3 dto. B,,11, 4958 1779,lascuarentaeditorial@gmail.com,https://www.facebook.com/lascuarenta.editorial/,,-34.60816490,-58.44535480,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,EdUtecNe,Sarmiento 440,Piso 3,,11,53715630,edutecne@utn.edu.ar,www.utn.edu.ar,,-34.60441600,-58.37294100,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cazador,R D Escalada De San Martin 908,,1416,11,154723080,,,,-34.61926120,-58.48524900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Colectivo,Humahuaca 3754,2 A,,11,48615575,contacto.elcolectivo@gmail.com,www.editorialelcolectivo.org,,-34.55865300,-58.48635600,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cuenco De Plata,Av. Rivadavia 1559,3º A,1097,11,4384997,,www.elcuencodeplata.com.ar,,-34.60898800,-58.38847300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"El Derecho, Universitas",Tucum?n 1436,,,11,43712004,info@elderecho.com.ar,www.libroselderecho.com.ar,,-34.60169100,-58.38716500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Escriba,Sunchales 721,,,11,45825315,editorial@edicioneselescriba.com.ar,www.edicioneselescriba.com.ar,,-34.60037800,-58.45539200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Hilo De Ariadna Srl,Cabello 3791,3º M,1425,,,,,,-34.57992030,-58.41289390,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Mundo Magico De Las Letras,Av. Elcano 3316,2º B,1426,11,43818383,,,,-34.57452240,-58.45965440,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Suri Porfiado Ediciones,Av. Córdoba 2206,Piso:8 Dpto:58,,11,1540277215,elsuriporfiado@gmail.com,elsuriporfiado.blogspot.com.ar/,,-34.59976900,-58.39880200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Zahir Editora,Niceto Vega 4616,,,11,47767957,elzahirediciones@gmail.com,,,-34.59361600,-58.42935300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Elektra Comics,Defensa 247,,1065,11,1544717474,,,,-34.61078180,-58.37211580,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Elemento,Altolaguirre 2275,P.B 1,,11,45218262,nos4@infovia.com.ar,www.edicioneselemento.com.ar,,-34.57798400,-58.49000800,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Entelequia, Libreria",Uruguay 341,,1015,11,43712007,,,,-34.60476410,-58.38622910,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Envaplast S.R.L.?,Luzuriaga 1684,,,11,43033779,,www.envaplastsrl.com.ar,,-34.65483040,-58.38698450,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Errepar,Viamonte 1484,,1055,11,43702050 / 2040,,www.errepar.com,,-34.60065000,-58.38786200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Esfera Grafica Srl,Bernardo De Irigoyen 972,7 B,,11,50321606,,,,-34.61927800,-58.37983250,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Espacio, Editorial",Bolivar 547,3º 1,1066,11,43311945,,www.espacioeditorial.com.ar,,-34.61428000,-58.37325000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Estacion Mandica,Jose Bonifacio 2524,,1406,11,46379001,,www.estacionmandioca.com.ar,,-34.63291400,-58.46292900,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Estari Libros,Viamonte 2052,,,11,43740014?,libros@estari.com.ar,www.estarilibros.com.ar,,-34.60107420,-58.39638960,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eterna Cadencia S.R.L.,Honduras 5582,,1414,11,47744100,,www.eternacadencia.com.ar,,-34.58430400,-58.43612100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eudeba,Av. Rivadavia 1571 / 1573,,1033,11,43838025,,www.eudeba.com.ar,,-34.60901500,-58.38871100,localización precisa,CAL/CAP/ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Euros,Av. Congreso 4744,,1431,11,45221064,,,,-34.56758800,-58.48606500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ex Libris,Mexico 3038,,1223,11,49313470 int 123,,,,-34.61846440,-58.40841460,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fabián J. Di Plácido Editor /,Alsina 1270,Piso 4º D,,11,43822357,fabiandiplacido@fibertel.com.ar,fabiandiplacido.com.ar,,-34.61105470,-58.38435770,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fabrica De Fotolibros.Com,Concepción Arenal 4501,,1427,11,52178188,,,,-34.59390070,-58.45349220,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Filatelia Jalil,Maipu 466,L.4,1006,11,43225957,,,,-34.60280230,-58.37669870,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Final Abierto,Jufre 140,2? 9,1414,11,47736321,,,,-34.59779920,-58.43047130,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fink Nadia Paola,Llerena 2579,,1427,11,452130,,,,-34.58495940,-58.47450590,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fondo De Cultura Económica,El Salvador 5665,,1414,11,47718977,,www.fce.com.ar,,-34.58279900,-58.43605000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Frigga Editora,Austria 2272,6 A,1425,11,48075180,,,,-34.58657600,-58.40223920,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fund. Medife,Lima 87,Piso 9,1073,11,41242850,,,,-34.60950470,-58.38216390,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fund.Arg.Educ.Y Accion Comunit,Av. Eva Peron 5170,,1439,11,46842868,,,,-34.65950600,-58.48101370,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundación Cristiana De Evangeliz.,Maipu 466,Local 30,1006,11,43227943,,,,-34.60280230,-58.37669870,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Arte Ba,Parana 1160,3' A,1018,11,48168704,,www.arteba.com,,-34.59512900,-58.38851200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Ciccus,Medrano 288,,1179,11,49816318,,,,-34.60742400,-58.42145800,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Edelvives,Av. Callao 224,2º Piso,1022,11,43731233,,www.edelvives.com.ar,,-34.60650700,-58.39214800,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Foro Del Sur,Florida 910,4º B,1005,11,43158908,,,,-34.59736400,-58.37540000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Foro Nueva Sociedad,Humberto Primo 531,,1103,11,37081330,,,,-34.62067410,-58.37338020,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Friedrich Naumann,Av. Rivadavia 1829,9º,1033,11,49531546,,,,-34.60906080,-58.39256070,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Hastinapura,Riobamba 1018,,1116,11,48119342,,,,-34.59701220,-58.39489570,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundación Hospital De Pediatria,Combate De Los Pozos 1881,2º,1245,11,49411333,,,,-34.63083870,-58.39334870,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Pan Klub,Laprida 1212,,1425,11,48243302,info@xulsolar.org.ar,www.xulsolar.org.ar,,-34.59482800,-58.40781600,localización precisa,ISBN / CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Proa,Av. Pedro De Mendoza 1929,,1169,11,41041000,,,,-34.63973890,-58.36202480,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Rey De Reyes,Ciudad De La Paz 2330,,1428,11,47832441,,,,-34.56046200,-58.45966700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion U.C.A.,Alicia Moreau De Justo 1400,,1107,11,4349200,,www.editorialeduca.com.ar,,-34.61449400,-58.36608500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gabriel Badaraco,Entre Rios 1055,Local 9 Y 10,1080,11,43042703,,,,-34.62101920,-58.39194760,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Galerna,Lambar? 893,,1185,11,48671661,,,,-34.60419100,-58.43041500,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Alonso,Lavalle 1282,Piso Pb Depto. 6,,11,43848039,info@garciaalonso.com.ar,www.garciaalonso.com.ar,,-34.60273100,-58.38493300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Cambeiro,Gallegos 3570,,1240,11,49241140,,,,-34.63191300,-58.41544240,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Griselda,Boyacá 173,"2º ""1""",1406,11,48663837,,,,-34.62484540,-58.45784990,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gerbera Ediciones,M?xico 2597,Piso 1,,11,20541793,info@gerberaediciones.com.ar,gerberaediciones.com.ar/index.html,,-34.61665970,-58.40254170,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Giscafre Marcela Beatriz,Charlone 201,,1427,11,45561640,,,,-34.58419300,-58.44814740,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gladius,Las Heras 2297,Piso 6,,11,48037616,gladiusjavier@hotmail.com,,,-34.58748700,-58.39706500,localización precisa,ISBN,2019
